code,name,full_name
469022,屯昌县,海南省屯昌县
469023,澄迈县,海南省澄迈县
469024,临高县,海南省临高县
469025,白沙黎族自治县,海南省白沙黎族自治县
469026,昌江黎族自治县,海南省昌江黎族自治县
469027,乐东黎族自治县,海南省乐东黎族自治县
469028,陵水黎族自治县,海南省陵水黎族自治县
469029,保亭黎族苗族自治县,海南省保亭黎族苗族自治县
469030,琼中黎族苗族自治县,海南省琼中黎族苗族自治县
500000,重庆市,重庆市
500101,万州区,重庆市万州区
500102,涪陵区,重庆市涪陵区
500103,渝中区,重庆市渝中区
500104,大渡口区,重庆市大渡口区
500105,江北区,重庆市江北区
500106,沙坪坝区,重庆市沙坪坝区
500107,九龙坡区,重庆市九龙坡区
500108,南岸区,重庆市南岸区
500109,北碚区,重庆市北碚区
500110,綦江区,重庆市綦江区
500111,大足区,重庆市大足区
500112,渝北区,重庆市渝北区
500113,巴南区,重庆市巴南区
500114,黔江区,重庆市黔江区
500115,长寿区,重庆市长寿区
500116,江津区,重庆市江津区
500117,合川区,重庆市合川区
500118,永川区,重庆市永川区
500119,南川区,重庆市南川区
500120,璧山区,重庆市璧山区
500151,铜梁区,重庆市铜梁区
500152,潼南区,重庆市潼南区
500153,荣昌区,重庆市荣昌区
500154,开州区,重庆市开州区
500155,梁平区,重庆市梁平区
500156,武隆区,重庆市武隆区
500229,城口县,重庆市城口县
500230,丰都县,重庆市丰都县
500231,垫江县,重庆市垫江县
500233,忠县,重庆市忠县
500235,云阳县,重庆市云阳县
500236,奉节县,重庆市奉节县
500237,巫山县,重庆市巫山县
500238,巫溪县,重庆市巫溪县
500240,石柱土家族自治县,重庆市石柱土家族自治县
500241,秀山土家族苗族自治县,重庆市秀山土家族苗族自治县
500242,酉阳土家族苗族自治县,重庆市酉阳土家族苗族自治县
500243,彭水苗族土家族自治县,重庆市彭水苗族土家族自治县
510000,四川省,四川省
510100,成都市,四川省成都市
510104,锦江区,四川省成都市锦江区
510105,青羊区,四川省成都市青羊区
510106,金牛区,四川省成都市金牛区
510107,武侯区,四川省成都市武侯区
510108,成华区,四川省成都市成华区
510112,龙泉驿区,四川省成都市龙泉驿区
510113,青白江区,四川省成都市青白江区
510114,新都区,四川省成都市新都区
510115,温江区,四川省成都市温江区
510116,双流区,四川省成都市双流区
510117,郫都区,四川省成都市郫都区
510121,金堂县,四川省成都市金堂县
510129,大邑县,四川省成都市大邑县
510131,蒲江县,四川省成都市蒲江县
510132,新津县,四川省成都市新津县
510181,都江堰市,四川省成都市都江堰市
510182,彭州市,四川省成都市彭州市
510183,邛崃市,四川省成都市邛崃市
510184,崇州市,四川省成都市崇州市
510185,简阳市,四川省成都市简阳市
510300,自贡市,四川省自贡市
510302,自流井区,四川省自贡市自流井区
510303,贡井区,四川省自贡市贡井区
510304,大安区,四川省自贡市大安区
510311,沿滩区,四川省自贡市沿滩区
510321,荣县,四川省自贡市荣县
510322,富顺县,四川省自贡市富顺县
510400,攀枝花市,四川省攀枝花市
510402,东区,四川省攀枝花市东区
510403,西区,四川省攀枝花市西区
510411,仁和区,四川省攀枝花市仁和区
510421,米易县,四川省攀枝花市米易县
510422,盐边县,四川省攀枝花市盐边县
510500,泸州市,四川省泸州市
510502,江阳区,四川省泸州市江阳区
510503,纳溪区,四川省泸州市纳溪区
510504,龙马潭区,四川省泸州市龙马潭区
510521,泸县,四川省泸州市泸县
510522,合江县,四川省泸州市合江县
510524,叙永县,四川省泸州市叙永县
510525,古蔺县,四川省泸州市古蔺县
510600,德阳市,四川省德阳市
510603,旌阳区,四川省德阳市旌阳区
510604,罗江区,四川省德阳市罗江区
510623,中江县,四川省德阳市中江县
510681,广汉市,四川省德阳市广汉市
510682,什邡市,四川省德阳市什邡市
510683,绵竹市,四川省德阳市绵竹市
510700,绵阳市,四川省绵阳市
510703,涪城区,四川省绵阳市涪城区
510704,游仙区,四川省绵阳市游仙区
510705,安州区,四川省绵阳市安州区
510722,三台县,四川省绵阳市三台县
510723,盐亭县,四川省绵阳市盐亭县
510725,梓潼县,四川省绵阳市梓潼县
510726,北川羌族自治县,四川省绵阳市北川羌族自治县
510727,平武县,四川省绵阳市平武县
510781,江油市,四川省绵阳市江油市
510800,广元市,四川省广元市
510802,利州区,四川省广元市利州区
510811,昭化区,四川省广元市昭化区
510812,朝天区,四川省广元市朝天区
510821,旺苍县,四川省广元市旺苍县
510822,青川县,四川省广元市青川县
510823,剑阁县,四川省广元市剑阁县
510824,苍溪县,四川省广元市苍溪县
510900,遂宁市,四川省遂宁市
510903,船山区,四川省遂宁市船山区
510904,安居区,四川省遂宁市安居区
510921,蓬溪县,四川省遂宁市蓬溪县
510923,大英县,四川省遂宁市大英县
510981,射洪市,四川省遂宁市射洪市
511000,内江市,四川省内江市
511002,市中区,四川省内江市市中区
511011,东兴区,四川省内江市东兴区
511024,威远县,四川省内江市威远县
511025,资中县,四川省内江市资中县
511083,隆昌市,四川省内江市隆昌市
511100,乐山市,四川省乐山市
511102,市中区,四川省乐山市市中区
511111,沙湾区,四川省乐山市沙湾区
511112,五通桥区,四川省乐山市五通桥区
511113,金口河区,四川省乐山市金口河区
511123,犍为县,四川省乐山市犍为县
511124,井研县,四川省乐山市井研县
511126,夹江县,四川省乐山市夹江县
511129,沐川县,四川省乐山市沐川县
511132,峨边彝族自治县,四川省乐山市峨边彝族自治县
511133,马边彝族自治县,四川省乐山市马边彝族自治县
511181,峨眉山市,四川省乐山市峨眉山市
511300,南充市,四川省南充市
511302,顺庆区,四川省南充市顺庆区
511303,高坪区,四川省南充市高坪区
511304,嘉陵区,四川省南充市嘉陵区
511321,南部县,四川省南充市南部县
511322,营山县,四川省南充市营山县
511323,蓬安县,四川省南充市蓬安县
511324,仪陇县,四川省南充市仪陇县
511325,西充县,四川省南充市西充县
511381,阆中市,四川省南充市阆中市
511400,眉山市,四川省眉山市
511402,东坡区,四川省眉山市东坡区
511403,彭山区,四川省眉山市彭山区
511421,仁寿县,四川省眉山市仁寿县
511423,洪雅县,四川省眉山市洪雅县
511424,丹棱县,四川省眉山市丹棱县
511425,青神县,四川省眉山市青神县
511500,宜宾市,四川省宜宾市
511502,翠屏区,四川省宜宾市翠屏区
511503,南溪区,四川省宜宾市南溪区
511504,叙州区,四川省宜宾市叙州区
511523,江安县,四川省宜宾市江安县
511524,长宁县,四川省宜宾市长宁县
511525,高县,四川省宜宾市高县
511526,珙县,四川省宜宾市珙县
511527,筠连县,四川省宜宾市筠连县
511528,兴文县,四川省宜宾市兴文县
511529,屏山县,四川省宜宾市屏山县
511600,广安市,四川省广安市
511602,广安区,四川省广安市广安区
511603,前锋区,四川省广安市前锋区
511621,岳池县,四川省广安市岳池县
511622,武胜县,四川省广安市武胜县
511623,邻水县,四川省广安市邻水县
511681,华蓥市,四川省广安市华蓥市
511700,达州市,四川省达州市
511702,通川区,四川省达州市通川区
511703,达川区,四川省达州市达川区
511722,宣汉县,四川省达州市宣汉县
511723,开江县,四川省达州市开江县
511724,大竹县,四川省达州市大竹县
511725,渠县,四川省达州市渠县
511781,万源市,四川省达州市万源市
511800,雅安市,四川省雅安市
511802,雨城区,四川省雅安市雨城区
511803,名山区,四川省雅安市名山区
511822,荥经县,四川省雅安市荥经县
511823,汉源县,四川省雅安市汉源县
511824,石棉县,四川省雅安市石棉县
511825,天全县,四川省雅安市天全县
511826,芦山县,四川省雅安市芦山县
511827,宝兴县,四川省雅安市宝兴县
511900,巴中市,四川省巴中市
511902,巴州区,四川省巴中市巴州区
511903,恩阳区,四川省巴中市恩阳区
511921,通江县,四川省巴中市通江县
511922,南江县,四川省巴中市南江县
511923,平昌县,四川省巴中市平昌县
512000,资阳市,四川省资阳市
512002,雁江区,四川省资阳市雁江区
512021,安岳县,四川省资阳市安岳县
512022,乐至县,四川省资阳市乐至县
513200,阿坝藏族羌族自治州,四川省阿坝藏族羌族自治州
513201,马尔康市,四川省阿坝藏族羌族自治州马尔康市
513221,汶川县,四川省阿坝藏族羌族自治州汶川县
513222,理县,四川省阿坝藏族羌族自治州理县
513223,茂县,四川省阿坝藏族羌族自治州茂县
513224,松潘县,四川省阿坝藏族羌族自治州松潘县
513225,九寨沟县,四川省阿坝藏族羌族自治州九寨沟县
513226,金川县,四川省阿坝藏族羌族自治州金川县
513227,小金县,四川省阿坝藏族羌族自治州小金县
513228,黑水县,四川省阿坝藏族羌族自治州黑水县
513230,壤塘县,四川省阿坝藏族羌族自治州壤塘县
513231,阿坝县,四川省阿坝藏族羌族自治州阿坝县
513232,若尔盖县,四川省阿坝藏族羌族自治州若尔盖县
513233,红原县,四川省阿坝藏族羌族自治州红原县
513300,甘孜藏族自治州,四川省甘孜藏族自治州
513301,康定市,四川省甘孜藏族自治州康定市
513322,泸定县,四川省甘孜藏族自治州泸定县
513323,丹巴县,四川省甘孜藏族自治州丹巴县
513324,九龙县,四川省甘孜藏族自治州九龙县
513325,雅江县,四川省甘孜藏族自治州雅江县
513326,道孚县,四川省甘孜藏族自治州道孚县
513327,炉霍县,四川省甘孜藏族自治州炉霍县
513328,甘孜县,四川省甘孜藏族自治州甘孜县
513329,新龙县,四川省甘孜藏族自治州新龙县
513330,德格县,四川省甘孜藏族自治州德格县
513331,白玉县,四川省甘孜藏族自治州白玉县
513332,石渠县,四川省甘孜藏族自治州石渠县
513333,色达县,四川省甘孜藏族自治州色达县
513334,理塘县,四川省甘孜藏族自治州理塘县
513335,巴塘县,四川省甘孜藏族自治州巴塘县
513336,乡城县,四川省甘孜藏族自治州乡城县
513337,稻城县,四川省甘孜藏族自治州稻城县
513338,得荣县,四川省甘孜藏族自治州得荣县
513400,凉山彝族自治州,四川省凉山彝族自治州
513401,西昌市,四川省凉山彝族自治州西昌市
513422,木里藏族自治县,四川省凉山彝族自治州木里藏族自治县
513423,盐源县,四川省凉山彝族自治州盐源县
513424,德昌县,四川省凉山彝族自治州德昌县
513425,会理县,四川省凉山彝族自治州会理县
513426,会东县,四川省凉山彝族自治州会东县
513427,宁南县,四川省凉山彝族自治州宁南县
513428,普格县,四川省凉山彝族自治州普格县
513429,布拖县,四川省凉山彝族自治州布拖县
513430,金阳县,四川省凉山彝族自治州金阳县
513431,昭觉县,四川省凉山彝族自治州昭觉县
513432,喜德县,四川省凉山彝族自治州喜德县
513433,冕宁县,四川省凉山彝族自治州冕宁县
513434,越西县,四川省凉山彝族自治州越西县
513435,甘洛县,四川省凉山彝族自治州甘洛县
513436,美姑县,四川省凉山彝族自治州美姑县
513437,雷波县,四川省凉山彝族自治州雷波县
520000,贵州省,贵州省
520100,贵阳市,贵州省贵阳市
520102,南明区,贵州省贵阳市南明区
520103,云岩区,贵州省贵阳市云岩区
520111,花溪区,贵州省贵阳市花溪区
520112,乌当区,贵州省贵阳市乌当区
520113,白云区,贵州省贵阳市白云区
520115,观山湖区,贵州省贵阳市观山湖区
520121,开阳县,贵州省贵阳市开阳县
520122,息烽县,贵州省贵阳市息烽县
520123,修文县,贵州省贵阳市修文县
520181,清镇市,贵州省贵阳市清镇市
520200,六盘水市,贵州省六盘水市
520201,钟山区,贵州省六盘水市钟山区
520203,六枝特区,贵州省六盘水市六枝特区
520221,水城县,贵州省六盘水市水城县
520281,盘州市,贵州省六盘水市盘州市
520300,遵义市,贵州省遵义市
520302,红花岗区,贵州省遵义市红花岗区
520303,汇川区,贵州省遵义市汇川区
520304,播州区,贵州省遵义市播州区
520322,桐梓县,贵州省遵义市桐梓县
520323,绥阳县,贵州省遵义市绥阳县
520324,正安县,贵州省遵义市正安县
520325,道真仡佬族苗族自治县,贵州省遵义市道真仡佬族苗族自治县
520326,务川仡佬族苗族自治县,贵州省遵义市务川仡佬族苗族自治县
520327,凤冈县,贵州省遵义市凤冈县
520328,湄潭县,贵州省遵义市湄潭县
520329,余庆县,贵州省遵义市余庆县
520330,习水县,贵州省遵义市习水县
520381,赤水市,贵州省遵义市赤水市
520382,仁怀市,贵州省遵义市仁怀市
520400,安顺市,贵州省安顺市
520402,西秀区,贵州省安顺市西秀区
520403,平坝区,贵州省安顺市平坝区
520422,普定县,贵州省安顺市普定县
520423,镇宁布依族苗族自治县,贵州省安顺市镇宁布依族苗族自治县
520424,关岭布依族苗族自治县,贵州省安顺市关岭布依族苗族自治县
520425,紫云苗族布依族自治县,贵州省安顺市紫云苗族布依族自治县
520500,毕节市,贵州省毕节市
520502,七星关区,贵州省毕节市七星关区
520521,大方县,贵州省毕节市大方县
520522,黔西县,贵州省毕节市黔西县
520523,金沙县,贵州省毕节市金沙县
520524,织金县,贵州省毕节市织金县
520525,纳雍县,贵州省毕节市纳雍县
520526,威宁彝族回族苗族自治县,贵州省毕节市威宁彝族回族苗族自治县
520527,赫章县,贵州省毕节市赫章县
520600,铜仁市,贵州省铜仁市
520602,碧江区,贵州省铜仁市碧江区
520603,万山区,贵州省铜仁市万山区
520621,江口县,贵州省铜仁市江口县
520622,玉屏侗族自治县,贵州省铜仁市玉屏侗族自治县
520623,石阡县,贵州省铜仁市石阡县
520624,思南县,贵州省铜仁市思南县
520625,印江土家族苗族自治县,贵州省铜仁市印江土家族苗族自治县
520626,德江县,贵州省铜仁市德江县
520627,沿河土家族自治县,贵州省铜仁市沿河土家族自治县
520628,松桃苗族自治县,贵州省铜仁市松桃苗族自治县
522300,黔西南布依族苗族自治州,贵州省黔西南布依族苗族自治州
522301,兴义市,贵州省黔西南布依族苗族自治州兴义市
522302,兴仁市,贵州省黔西南布依族苗族自治州兴仁市
522323,普安县,贵州省黔西南布依族苗族自治州普安县
522324,晴隆县,贵州省黔西南布依族苗族自治州晴隆县
522325,贞丰县,贵州省黔西南布依族苗族自治州贞丰县
522326,望谟县,贵州省黔西南布依族苗族自治州望谟县
522327,册亨县,贵州省黔西南布依族苗族自治州册亨县
522328,安龙县,贵州省黔西南布依族苗族自治州安龙县
522600,黔东南苗族侗族自治州,贵州省黔东南苗族侗族自治州
522601,凯里市,贵州省黔东南苗族侗族自治州凯里市
522622,黄平县,贵州省黔东南苗族侗族自治州黄平县
522623,施秉县,贵州省黔东南苗族侗族自治州施秉县
522624,三穗县,贵州省黔东南苗族侗族自治州三穗县
522625,镇远县,贵州省黔东南苗族侗族自治州镇远县
522626,岑巩县,贵州省黔东南苗族侗族自治州岑巩县
522627,天柱县,贵州省黔东南苗族侗族自治州天柱县
522628,锦屏县,贵州省黔东南苗族侗族自治州锦屏县
522629,剑河县,贵州省黔东南苗族侗族自治州剑河县
522630,台江县,贵州省黔东南苗族侗族自治州台江县
522631,黎平县,贵州省黔东南苗族侗族自治州黎平县
522632,榕江县,贵州省黔东南苗族侗族自治州榕江县
522633,从江县,贵州省黔东南苗族侗族自治州从江县
522634,雷山县,贵州省黔东南苗族侗族自治州雷山县
522635,麻江县,贵州省黔东南苗族侗族自治州麻江县
522636,丹寨县,贵州省黔东南苗族侗族自治州丹寨县
522700,黔南布依族苗族自治州,贵州省黔南布依族苗族自治州
522701,都匀市,贵州省黔南布依族苗族自治州都匀市
522702,福泉市,贵州省黔南布依族苗族自治州福泉市
522722,荔波县,贵州省黔南布依族苗族自治州荔波县
522723,贵定县,贵州省黔南布依族苗族自治州贵定县
522725,瓮安县,贵州省黔南布依族苗族自治州瓮安县
522726,独山县,贵州省黔南布依族苗族自治州独山县
522727,平塘县,贵州省黔南布依族苗族自治州平塘县
522728,罗甸县,贵州省黔南布依族苗族自治州罗甸县
522729,长顺县,贵州省黔南布依族苗族自治州长顺县
522730,龙里县,贵州省黔南布依族苗族自治州龙里县
522731,惠水县,贵州省黔南布依族苗族自治州惠水县
522732,三都水族自治县,贵州省黔南布依族苗族自治州三都水族自治县
530000,云南省,云南省
530100,昆明市,云南省昆明市
530102,五华区,云南省昆明市五华区
530103,盘龙区,云南省昆明市盘龙区
530111,官渡区,云南省昆明市官渡区
530112,西山区,云南省昆明市西山区
530113,东川区,云南省昆明市东川区
530114,呈贡区,云南省昆明市呈贡区
530115,晋宁区,云南省昆明市晋宁区
530124,富民县,云南省昆明市富民县
530125,宜良县,云南省昆明市宜良县
530126,石林彝族自治县,云南省昆明市石林彝族自治县
530127,嵩明县,云南省昆明市嵩明县
530128,禄劝彝族苗族自治县,云南省昆明市禄劝彝族苗族自治县
530129,寻甸回族彝族自治县,云南省昆明市寻甸回族彝族自治县
530181,安宁市,云南省昆明市安宁市
530300,曲靖市,云南省曲靖市
530302,麒麟区,云南省曲靖市麒麟区
530303,沾益区,云南省曲靖市沾益区
530304,马龙区,云南省曲靖市马龙区
530322,陆良县,云南省曲靖市陆良县
530323,师宗县,云南省曲靖市师宗县
530324,罗平县,云南省曲靖市罗平县
530325,富源县,云南省曲靖市富源县
530326,会泽县,云南省曲靖市会泽县
530381,宣威市,云南省曲靖市宣威市
530400,玉溪市,云南省玉溪市
530402,红塔区,云南省玉溪市红塔区
530403,江川区,云南省玉溪市江川区
530423,通海县,云南省玉溪市通海县
530424,华宁县,云南省玉溪市华宁县
530425,易门县,云南省玉溪市易门县
530426,峨山彝族自治县,云南省玉溪市峨山彝族自治县
530427,新平彝族傣族自治县,云南省玉溪市新平彝族傣族自治县
530428,元江哈尼族彝族傣族自治县,云南省玉溪市元江哈尼族彝族傣族自治县
530481,澄江市,云南省玉溪市澄江市
530500,保山市,云南省保山市
530502,隆阳区,云南省保山市隆阳区
530521,施甸县,云南省保山市施甸县
530523,龙陵县,云南省保山市龙陵县
530524,昌宁县,云南省保山市昌宁县
530581,腾冲市,云南省保山市腾冲市
530600,昭通市,云南省昭通市
530602,昭阳区,云南省昭通市昭阳区
530621,鲁甸县,云南省昭通市鲁甸县
530622,巧家县,云南省昭通市巧家县
530623,盐津县,云南省昭通市盐津县
530624,大关县,云南省昭通市大关县
530625,永善县,云南省昭通市永善县
530626,绥江县,云南省昭通市绥江县
530627,镇雄县,云南省昭通市镇雄县
530628,彝良县,云南省昭通市彝良县
530629,威信县,云南省昭通市威信县
530681,水富市,云南省昭通市水富市
530700,丽江市,云南省丽江市
530702,古城区,云南省丽江市古城区
530721,玉龙纳西族自治县,云南省丽江市玉龙纳西族自治县
530722,永胜县,云南省丽江市永胜县
530723,华坪县,云南省丽江市华坪县
530724,宁蒗彝族自治县,云南省丽江市宁蒗彝族自治县
530800,普洱市,云南省普洱市
530802,思茅区,云南省普洱市思茅区
530821,宁洱哈尼族彝族自治县,云南省普洱市宁洱哈尼族彝族自治县
530822,墨江哈尼族自治县,云南省普洱市墨江哈尼族自治县
530823,景东彝族自治县,云南省普洱市景东彝族自治县
530824,景谷傣族彝族自治县,云南省普洱市景谷傣族彝族自治县
530825,镇沅彝族哈尼族拉祜族自治县,云南省普洱市镇沅彝族哈尼族拉祜族自治县
530826,江城哈尼族彝族自治县,云南省普洱市江城哈尼族彝族自治县
530827,孟连傣族拉祜族佤族自治县,云南省普洱市孟连傣族拉祜族佤族自治县
530828,澜沧拉祜族自治县,云南省普洱市澜沧拉祜族自治县
530829,西盟佤族自治县,云南省普洱市西盟佤族自治县
530900,临沧市,云南省临沧市
530902,临翔区,云南省临沧市临翔区
530921,凤庆县,云南省临沧市凤庆县
530922,云县,云南省临沧市云县
530923,永德县,云南省临沧市永德县
530924,镇康县,云南省临沧市镇康县
530925,双江拉祜族佤族布朗族傣族自治县,云南省临沧市双江拉祜族佤族布朗族傣族自治县
530926,耿马傣族佤族自治县,云南省临沧市耿马傣族佤族自治县
530927,沧源佤族自治县,云南省临沧市沧源佤族自治县
532300,楚雄彝族自治州,云南省楚雄彝族自治州
532301,楚雄市,云南省楚雄彝族自治州楚雄市
532322,双柏县,云南省楚雄彝族自治州双柏县
532323,牟定县,云南省楚雄彝族自治州牟定县
532324,南华县,云南省楚雄彝族自治州南华县
532325,姚安县,云南省楚雄彝族自治州姚安县
532326,大姚县,云南省楚雄彝族自治州大姚县
532327,永仁县,云南省楚雄彝族自治州永仁县
532328,元谋县,云南省楚雄彝族自治州元谋县
532329,武定县,云南省楚雄彝族自治州武定县
532331,禄丰县,云南省楚雄彝族自治州禄丰县
532500,红河哈尼族彝族自治州,云南省红河哈尼族彝族自治州
532501,个旧市,云南省红河哈尼族彝族自治州个旧市
532502,开远市,云南省红河哈尼族彝族自治州开远市
532503,蒙自市,云南省红河哈尼族彝族自治州蒙自市
532504,弥勒市,云南省红河哈尼族彝族自治州弥勒市
532523,屏边苗族自治县,云南省红河哈尼族彝族自治州屏边苗族自治县
532524,建水县,云南省红河哈尼族彝族自治州建水县
532525,石屏县,云南省红河哈尼族彝族自治州石屏县
532527,泸西县,云南省红河哈尼族彝族自治州泸西县
532528,元阳县,云南省红河哈尼族彝族自治州元阳县
532529,红河县,云南省红河哈尼族彝族自治州红河县
532530,金平苗族瑶族傣族自治县,云南省红河哈尼族彝族自治州金平苗族瑶族傣族自治县
532531,绿春县,云南省红河哈尼族彝族自治州绿春县
532532,河口瑶族自治县,云南省红河哈尼族彝族自治州河口瑶族自治县
532600,文山壮族苗族自治州,云南省文山壮族苗族自治州
532601,文山市,云南省文山壮族苗族自治州文山市
532622,砚山县,云南省文山壮族苗族自治州砚山县
532623,西畴县,云南省文山壮族苗族自治州西畴县
532624,麻栗坡县,云南省文山壮族苗族自治州麻栗坡县
532625,马关县,云南省文山壮族苗族自治州马关县
532626,丘北县,云南省文山壮族苗族自治州丘北县
532627,广南县,云南省文山壮族苗族自治州广南县
532628,富宁县,云南省文山壮族苗族自治州富宁县
532800,西双版纳傣族自治州,云南省西双版纳傣族自治州
532801,景洪市,云南省西双版纳傣族自治州景洪市
532822,勐海县,云南省西双版纳傣族自治州勐海县
532823,勐腊县,云南省西双版纳傣族自治州勐腊县
532900,大理白族自治州,云南省大理白族自治州
532901,大理市,云南省大理白族自治州大理市
532922,漾濞彝族自治县,云南省大理白族自治州漾濞彝族自治县
532923,祥云县,云南省大理白族自治州祥云县
532924,宾川县,云南省大理白族自治州宾川县
532925,弥渡县,云南省大理白族自治州弥渡县
532926,南涧彝族自治县,云南省大理白族自治州南涧彝族自治县
532927,巍山彝族回族自治县,云南省大理白族自治州巍山彝族回族自治县
532928,永平县,云南省大理白族自治州永平县
532929,云龙县,云南省大理白族自治州云龙县
532930,洱源县,云南省大理白族自治州洱源县
532931,剑川县,云南省大理白族自治州剑川县
532932,鹤庆县,云南省大理白族自治州鹤庆县
533100,德宏傣族景颇族自治州,云南省德宏傣族景颇族自治州
533102,瑞丽市,云南省德宏傣族景颇族自治州瑞丽市
533103,芒市,云南省德宏傣族景颇族自治州芒市
533122,梁河县,云南省德宏傣族景颇族自治州梁河县
533123,盈江县,云南省德宏傣族景颇族自治州盈江县
533124,陇川县,云南省德宏傣族景颇族自治州陇川县
533300,怒江傈僳族自治州,云南省怒江傈僳族自治州
533301,泸水市,云南省怒江傈僳族自治州泸水市
533323,福贡县,云南省怒江傈僳族自治州福贡县
533324,贡山独龙族怒族自治县,云南省怒江傈僳族自治州贡山独龙族怒族自治县
533325,兰坪白族普米族自治县,云南省怒江傈僳族自治州兰坪白族普米族自治县
533400,迪庆藏族自治州,云南省迪庆藏族自治州
533401,香格里拉市,云南省迪庆藏族自治州香格里拉市
533422,德钦县,云南省迪庆藏族自治州德钦县
533423,维西傈僳族自治县,云南省迪庆藏族自治州维西傈僳族自治县
540000,西藏自治区,西藏自治区
540100,拉萨市,西藏自治区拉萨市
540102,城关区,西藏自治区拉萨市城关区
540103,堆龙德庆区,西藏自治区拉萨市堆龙德庆区
540104,达孜区,西藏自治区拉萨市达孜区
540121,林周县,西藏自治区拉萨市林周县
540122,当雄县,西藏自治区拉萨市当雄县
540123,尼木县,西藏自治区拉萨市尼木县
540124,曲水县,西藏自治区拉萨市曲水县
540127,墨竹工卡县,西藏自治区拉萨市墨竹工卡县
540200,日喀则市,西藏自治区日喀则市
